item_num_display,description_long,on_hand,sold,oh_avail,in_transit,due_maker,total_inventory,prod_line,item_group_id,sbu_id,company,item_num,ele1,ele2,upc_num,intransit1,etadt1,container1,lotnum1,mpq1,intransit2,etadt2,container2,lotnum2,mpq2,intransit3,etadt3,container3,lotnum3,mpq3,duemaker1,availdt1,duemaker2,availdt2,duemaker3,availdt3,collection_group_code
SBJ-400-302,SUMMER BLUE JAY,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SBJ,400,302,,,,,,,,,,,,,,,,,,,,,,,
SBJ-400-304,SUMMER BLUE JAY,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SBJ,400,304,,,,,,,,,,,,,,,,,,,,,,,
SBJ-400-308,SUMMER BLUE JAY,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SBJ,400,308,,,,,,,,,,,,,,,,,,,,,,,
SBLISS-700-206,SUNFLOWER BLISS 18X28 KT,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,SBLISS,700,206,,,,,,,,,,,,,,,,,,,,,,,STOCK     
SBLISS-700-210,SUNFLOWER BLISS 2PK MINI OVEN MITTS,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,SBLISS,700,210,,,,,,,,,,,,,,,,,,,,,,,STOCK     
SBLISS-700-211,SUNFLOWER BLISS 2PK 16X19 DISH DRY MAT,24,0,24,0,0,24,TJX ,KIT ,CDL,CDL,SBLISS,700,211,,,,,,,,,,,,,,,,,,,,,,,STOCK     
SBRIN-107-456,SABRINA NATURAL 4 PK CURTAIN 37X84,0,0,0,0,0,0,GABE,WIN ,CDL,CDL,SBRIN,107,456,,,,,,,,,,,,,,,,,,,,,,,
SBRIN-107-465,SABRINA NATURAL 4 PK CURTAIN 37X63,0,0,0,0,0,0,GABE,WIN ,CDL,CDL,SBRIN,107,465,,,,,,,,,,,,,,,,,,,,,,,
SBTLSNFLWR-700-128,SUBTLE SUNFLOWER 14PCS PEVA SC SET,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,SBTLSNFLWR,700,128,,,,,,,,,,,,,,,,,,,,,,,
SBTNCL-107-400,SUMMIT BONTANICAL NETURAL PANEL 52X84,0,0,0,0,0,0,THD ,WIN ,CDL,CDL,SBTNCL,107,400,848322065396,,,,,,,,,,,,,,,,,,,,,,
SBTNCL-441-400,SUMMIT BONTANICAL AQUA PANEL 52X84,0,0,0,0,0,0,THD ,WIN ,CDL,CDL,SBTNCL,441,400,848322065402,,,,,,,,,,,,,,,,,,,,,,
SC-040-030,SEQUIN SCROLL SILVER PILLOW,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,SC,040,030,848322040171,,,,,,,,,,,,,,,,,,,,,,
SCALLOP-802-024,SCALLOP CORAL PILLOW,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,SCALLOP,802,024,848322035887,,,,,,,,,,,,,,,,,,,,,,
SCCBLL-100-071,SOCCER BALL PLUSH TOY (W),0,0,0,0,0,0,ATH ,TOY ,CDL,CDL,SCCBLL,100,071,848322091937,,,,,,,,,,,,,,,,,,,,,,TDY       
SCCLNTECLYP-960-326,SCCLNTECLYP SET OF 6 PRINTED PLACEMAT DI,0,2000,-2000,0,0,-2000,ROSS,TAB ,CDL,CDL,SCCLNTECLYP,960,326,,,,,,,,,,,,,,,,,,,,,,,COR       
SCCLNTS-402-106,SUCCULENTS INDIGO SHOWER CURTAINS,0,0,0,0,0,0,JCP ,BAT ,CDL,CDL,SCCLNTS,402,106,848322057209,,,,,,,,,,,,,,,,,,,,,,DISC      
SCCLTCTI-300-106,SUCCULENT CACTI 72X72 W/O HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,SCCLTCTI,300,106,,,,,,,,,,,,,,,,,,,,,,,
SCDISPLAY2,SCDISPLAY2,0,0,0,0,0,0,ATH ,BAT ,CDL,CDL,SCDISPLAY2, , ,848322064009,,,,,,,,,,,,,,,,,,,,,,
SCDNBFLY-960-206,SCANDANVIAN BUTTERFLY 2PK 18X28 KT,0,280,-280,0,836,556,TJX ,KIT ,CDL,CDL,SCDNBFLY,960,206,,,,,,,,,,,,,,,,,836,11/11/2021,,,,,
SCDNBFLY-960-210,SCANDANVIAN BUTTERFLY MINI OVEN MITTS,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,SCDNBFLY,960,210,,,,,,,,,,,,,,,,,,,,,,,
SCHLFSH-400-018,SCHOOL OF FISH BLUE 7X17 BOLSTER NECK RO,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,SCHLFSH,400,018,848322060971,,,,,,,,,,,,,,,,,,,,,,
SCHLFSH-400-050,SCHOOL OF FISH BLUE 17X17,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,SCHLFSH,400,050,848322060964,,,,,,,,,,,,,,,,,,,,,,
SCHLOUT-441-302,SCHOOLOUT 60/84 TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,SCHLOUT,441,302,,,,,,,,,,,,,,,,,,,,,,,
SCHLOUT-441-304,FISH FRENZY 60/104 TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,SCHLOUT,441,304,,,,,,,,,,,,,,,,,,,,,,,
SCHLOUT-441-306,FISH FRENZY 60/120 TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,SCHLOUT,441,306,,,,,,,,,,,,,,,,,,,,,,,
SCHLOUT-441-308,FISH FRENZY 70 ROUND TC,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,SCHLOUT,441,308,,,,,,,,,,,,,,,,,,,,,,,
SCHLOUT-441-313,FISH FRENZY S/4 PLACEMAT,0,0,0,0,0,0,TJX ,TAB ,CDL,CDL,SCHLOUT,441,313,,,,,,,,,,,,,,,,,,,,,,,
SCHOOLD-400-024,SCHOOLED BLUE 20X20,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,SCHOOLD,400,024,848322065280,,,,,,,,,,,,,,,,,,,,,,
SCHSFT-107-106,STITCH SHIFT WOVEN SHOWER CURTAIN,0,0,0,0,0,0,ATH ,BAT ,CDL,CDL,SCHSFT,107,106,848322090824,,,,,,,,,,,,,,,,,,,,,,
SCKSKULL-001-302,SCROLLING SKULLS METALLIC FOIL GOLD BLAC,0,0,0,0,882,882,TUE ,TAB ,CDL,CDL,SCKSKULL,001,302,,,,,,,,,,,,,,,,,882,06/25/2021,,,,,
SCKSKULL-001-308,SCROLLING SKULLS METALLIC FOIL GOLD BLAC,0,0,0,0,882,882,TUE ,TAB ,CDL,CDL,SCKSKULL,001,308,,,,,,,,,,,,,,,,,882,06/25/2021,,,,,
SCLLPLM-001-106,SCALLOPED PALMS 72X72 SC WITHOUT HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,SCLLPLM,001,106,,,,,,,,,,,,,,,,,,,,,,,
SCLLPLM-710-106,SCALLOPED PALMS 72X72 SC,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,SCLLPLM,710,106,,,,,,,,,,,,,,,,,,,,,,,
SCLLPMDLLNS-405-106,SCALLOP MEDALLIONS 72X72 SHOWER CURTAIN,0,1800,-1800,0,1800,0,ROSS,BAT ,CDL,CDL,SCLLPMDLLNS,405,106,,,,,,,,,,,,,,,,,1800,01/27/2024,,,,,COR       
SCLLPROWS-112-120,SCALLOPED ROWS 72X72 SC WITH HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,SCLLPROWS,112,120,,,,,,,,,,,,,,,,,,,,,,,
SCLLPSHL-413-206,SCALLOP SHELL 2PK 18X28 KT,504,504,0,0,0,0,TJX ,KIT ,CDL,CDL,SCLLPSHL,413,206,,,,,,,,,,,,,,,,,,,,,,,STOCK     
SCLLPSRRL-020-206,SCALLOP SPIRAL  2PK 18X28 KT,1032,1032,0,0,0,0,TJX ,KIT ,CDL,CDL,SCLLPSRRL,020,206,,,,,,,,,,,,,,,,,,,,,,,STOCK     
SCLLPST-001-120,SCALLOPED STROKE 72X72 SC WITH HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,SCLLPST,001,120,,,,,,,,,,,,,,,,,,,,,,,
SCLLPST-701-128,SCALLOPED STROKE 14PCS SET SC,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,SCLLPST,701,128,,,,,,,,,,,,,,,,,,,,,,,
SCLP-107-071,SCALLOP B SHAPED EMBROIDERED PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,SCLP,107,071,848322080702,,,,,,,,,,,,,,,,,,,,,,
SCLP-802-071,SCALLOP A SHAPED EMBROIDERED PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,SCLP,802,071,848322080689,,,,,,,,,,,,,,,,,,,,,,
SCLPSHBRI-400-106,SCALLOP SHIBORI 72X72 SC WITHOUT HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,SCLPSHBRI,400,106,,,,,,,,,,,,,,,,,,,,,,,
SCLPSL-441-071,SCALLOP SHELL PLUSH,0,0,0,0,0,0,ATH ,TOY ,CDL,CDL,SCLPSL,441,071,848322075463,,,,,,,,,,,,,,,,,,,,,,TDY       
SCLPSTP-441-030,SCALLOP STRIPE PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,SCLPSTP,441,030,848322083567,,,,,,,,,,,,,,,,,,,,,,
SCLPTRLS-004-106,SCLPTRLS 72X72 SHOWER CURTAIN,2189,2189,0,0,0,0,TJX ,BAT ,CDL,CDL,SCLPTRLS,004,106,,,,,,,,,,,,,,,,,,,,,,,COR       
SCLTRLLS-400-106,SCALE TRELLIS 72X72 SHOWER CURTAIN WITHO,0,0,0,0,0,0,TJX ,BAT ,CDL,CDL,SCLTRLLS,400,106,,,,,,,,,,,,,,,,,,,,,,,STOCK     
SCLTRLLS-400-120,SCALE TRELLIS  70X72 SC W/ HOOKS,0,0,0,0,1250,1250,ROSS,BAT ,CDL,CDL,SCLTRLLS,400,120,,,,,,,,,,,,,,,,,1250,05/20/2021,,,,,
SCMARTINI-960-206,SCARY MARTINI 18X28 KT,0,0,0,0,1200,1200,TUE ,KIT ,CDL,CDL,SCMARTINI,960,206,,,,,,,,,,,,,,,,,1200,06/24/2021,,,,,
SCMSLL-001-030,SCREAMING SKULL PRINTED PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,SCMSLL,001,030,848322085134,,,,,,,,,,,,,,,,,,,,,,
SCNBTTFLY-960-206,SCANDANAVIAN BUTTERFLY 2PK 18X28 KT,0,0,0,0,492,492,TJX ,KIT ,CDL,CDL,SCNBTTFLY,960,206,,,,,,,,,,,,,,,,,492,11/11/2021,,,,,
SCOTTY-001-206,SCOTTY 2PK 18X28 KT,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,SCOTTY,001,206,,,,,,,,,,,,,,,,,,,,,,,
SCOUT-020-024,SCOUT GRAY WOVEN PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,SCOUT,020,024,848322058268,,,,,,,,,,,,,,,,,,,,,,
SCOUT-221-024,SCOUT SPICE WOVEN PILLOW,0,0,0,0,0,0,ATH ,KIT ,CDL,CDL,SCOUT,221,024,848322058251,,,,,,,,,,,,,,,,,,,,,,
SCOUT-460-024,SCOUT TEAL WOVEN PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,SCOUT,460,024,848322058275,,,,,,,,,,,,,,,,,,,,,,
SCRBLHRTS-612-301,SCRIBBLE HEARTS 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRBLHRTS,612,301,,,,,,,,,,,,,,,,,,,,,,,
SCRBLHRTS-612-302,SCRIBBLE HEARTS 60/84 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRBLHRTS,612,302,,,,,,,,,,,,,,,,,,,,,,,
SCRBLHRTS-612-308,SCRIBBLE HEARTS 70RD TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRBLHRTS,612,308,,,,,,,,,,,,,,,,,,,,,,,
SCRBLHRTS-686-301,SCRIBBLE HEARTS 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRBLHRTS,686,301,,,,,,,,,,,,,,,,,,,,,,,
SCRBLHRTS-686-302,SCRIBBLE HEARTS 60/84 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRBLHRTS,686,302,,,,,,,,,,,,,,,,,,,,,,,
SCRBLHRTS-686-314,SCRIBBLE HEARTS 14X72 TABLE RUNNER,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRBLHRTS,686,314,,,,,,,,,,,,,,,,,,,,,,,
SCREAM-001-206,SCREAM 18X28 2PK TOWEL,0,0,0,0,0,0,TJX ,KIT ,CDL,CDL,SCREAM,001,206,,,,,,,,,,,,,,,,,,,,,,,
SCRLFERN-112-301,SCROLLING FERN 52X70 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRLFERN,112,301,,,,,,,,,,,,,,,,,,,,,,,
SCRLFERN-112-302,SCROLLING FERN 52X70 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRLFERN,112,302,,,,,,,,,,,,,,,,,,,,,,,
SCRLFERN-112-304,SCROLLING FERN 60X84 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRLFERN,112,304,,,,,,,,,,,,,,,,,,,,,,,
SCRLFERN-112-306,SCROLLING FERN 60X104TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRLFERN,112,306,,,,,,,,,,,,,,,,,,,,,,,
SCRLFERN-612-301,SCROLLING FERN 52X70 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRLFERN,612,301,,,,,,,,,,,,,,,,,,,,,,,
SCRLFERN-612-302,SCROLLING FERN 60X84 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRLFERN,612,302,,,,,,,,,,,,,,,,,,,,,,,
SCRLFERN-612-304,SCROLLING FERN 60X104TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRLFERN,612,304,,,,,,,,,,,,,,,,,,,,,,,
SCRLFERN-612-306,SCROLLING FERN 60X120 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRLFERN,612,306,,,,,,,,,,,,,,,,,,,,,,,
SCRLIVY-220-457,SCROLLING IVY SPICE/RUST 3 PC TIERS & VA,0,0,0,0,0,0,ROSS,WIN ,CDL,CDL,SCRLIVY,220,457,,,,,,,,,,,,,,,,,,,,,,,
SCRLIVY-400-450,SCROLLING IVY BLUE 2 PK 40X84,0,0,0,0,0,0,ROSS,WIN ,CDL,CDL,SCRLIVY,400,450,,,,,,,,,,,,,,,,,,,,,,,
SCRLLIVY-500-301,SCROLLING IVY 52X70,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,SCRLLIVY,500,301,848322061282,,,,,,,,,,,,,,,,,,,,,,
